camis,dba,boro,building,street,zipcode,phone,cuisine_description,latitude,longitude
41207574,NICA TRATTORIA,MANHATTAN,354,EAST   84 STREET,10028,2124725040,Italian,40.776014644956,-73.951444760706
41207580,PIO PIO TO GO,QUEENS,84-21,NORTHERN BOULEVARD,11372,7184261010,Latin American,40.755786055762,-73.883236541591
41208011,"DUNKIN', BASKIN ROBBINS",QUEENS,215-22,73 AVENUE,11364,7182171599,Donuts,40.740605825446,-73.75894806085
41208221,DUNKIN',STATEN ISLAND,2704,HYLAN BOULEVARD,10306,7183517193,Donuts,40.56636074302,-74.113872039258
41208272,KAWA SUSHI 8 AVENUE,MANHATTAN,24,8 AVENUE,10014,9173851253,Japanese,40.737669554092,-74.004673014982
41209002,TRATTORIA 35,QUEENS,213-15,35 AVENUE,11361,7183523800,Italian,40.768883330714,-73.774228448151
41209159,SECCHU YOKOTA,MANHATTAN,199,EAST    3 STREET,10009,2127771124,Japanese,40.722893388231,-73.983483937272
41209948,FOURTH AVENUE PUB,BROOKLYN,76,4 AVENUE,11217,7186432273,American,40.68224548037,-73.97978398887
41210127,STONE STREET TAVERN (@ 52 STONE ST),MANHATTAN,85,PEARL STREET,10004,2127855658,American,40.704081486325,-74.01010231249
41210181,JAMAO COFFEE SHOP RESTAURANT,QUEENS,177-16,LIBERTY AVENUE,11433,7185269246,Latin American,40.705450713916,-73.782270794738
41210712,DUNKIN' / BASKIN ROBBINS,BROOKLYN,643,MANHATTAN AVENUE,11222,7184723745,Coffee/Tea,40.724322420482,-73.951121790129
41210953,TAQUERIA TLAXCALLI,BRONX,2103,STARLING AVENUE,10462,3478513085,Mexican,40.836070729921,-73.854939453688
41211538,STK STEAKHOUSE DOWNTOWN,MANHATTAN,28,LITTLE WEST   12 STREET,10014,6466242444,Steakhouse,40.740018933827,-74.007311091496
41211622,MCDONALD'S,MANHATTAN,2726,BROADWAY,10025,6463475587,Hamburgers,40.800086459964,-73.968088841896
41212364,BECKETT'S,MANHATTAN,81,PEARL STREET,10004,2122691001,American,40.704015603205,-74.010199682749
41212437,GOLDEN KRUST CARIBBEAN BAKERY & GRILL,BROOKLYN,1617,CHURCH AVENUE,11226,7184624044,Caribbean,40.648818655922,-73.964665899557
41212475,MOE'S CAFE,MANHATTAN,209,EAST   23 STREET,10010,2125922167,American,40.738634498467,-73.982678920347
41212798,CHOKOLAT PATISSERIE,MANHATTAN,3111,BROADWAY,10027,2126626096,French,40.812816942241,-73.960391497006
41212839,PERA MEDITERRANEAN BRASSERIE,MANHATTAN,303,MADISON AVENUE,10017,2128786301,Mediterranean,40.752330357313,-73.979614656424
41212919,CARVEL,QUEENS,149-01,14 AVENUE,11357,7187467575,Frozen Desserts,40.788354766413,-73.815782091398
41213051,OVELIA,QUEENS,34-01,30 AVENUE,11103,7187217217,Greek,40.765714377578,-73.918860928862
41213163,PAESANO'S,MANHATTAN,136,MULBERRY STREET,10013,2129651188,Italian,40.718519394966,-73.997694829896
41213444,GOOGLE 5BB,MANHATTAN,76,9 AVENUE,10011,2125657305,American,40.741907469119,-74.004658878425
41214353,STANDINGS,MANHATTAN,43,EAST    7 STREET,10003,2124200671,American,40.728117285679,-73.988443619117
41214360,BURP CASTLE,MANHATTAN,41,EAST    7 STREET,10003,2129824576,American,40.728150230838,-73.988522989125
41215188,DE MOLE,QUEENS,45-02,48 AVENUE,11377,7183922161,Mexican,40.739384849978,-73.920242733069
41215408,MARTINIELLO'S IV PIZZERIA,QUEENS,22-49,COLLEGE POINT BOULEVARD,11356,7186613344,Pizza,40.779380078853,-73.84605453403
41215420,POPEYES,BRONX,119,WEST KINGSBRIDGE ROAD,10468,7185483010,Chicken,40.868621049983,-73.902168012359
41215422,JALISCO TACO'S,BRONX,214,ST ANNS AVENUE,10454,7185854148,Tex-Mex,40.806344194003,-73.917788943699
41215423,POPEYES,BROOKLYN,80,COURT STREET,11201,9177419674,Chicken,40.691395283727,-73.99155116128
41215734,GYU-KAKU,MANHATTAN,805,3 AVENUE,10022,2127028816,Japanese,40.755498696318,-73.970979817697
41216130,GA HWA RESTAURANT,QUEENS,29-32,UNION STREET,11354,7188863223,Korean,40.771436423218,-73.826580694308
41216183,TRADER'S EXPRESS DELI,MANHATTAN,22,BEAVER STREET,10004,2124820620,American,40.704962365404,-74.012089753905
41216379,CLUB CUMMING,MANHATTAN,505,EAST    6 STREET,10009,2127772555,American,40.725297811591,-73.983537456582
41216820,WYCKOFF STARR COFFEE SHOP,BROOKLYN,30,WYCKOFF AVENUE,11237,8025981409,Coffee/Tea,40.70622399328,-73.922327616257
41217083,11 STREET CAFE,MANHATTAN,327,WEST   11 STREET,10014,6466924455,Coffee/Tea,40.735630046012,-74.007476594239
41217329,ISLAND GRILL,BROOKLYN,5501,GLENWOOD ROAD,11234,7185316281,Caribbean,40.635491994482,-73.923703724061
41217335,PERSEPOLIS,MANHATTAN,1407,2 AVENUE,10021,2125351100,Mediterranean,40.769723395391,-73.957698707602
41217591,ITALIANISSIMO RESTAURANT CAFE BAR,STATEN ISLAND,107,MCCLEAN AVENUE,10305,7184424442,Italian,40.59837822577,-74.065450853269
41217679,LUXOR LOUNGE,MANHATTAN,118,MACDOUGAL STREET,10012,2124755544,American,40.729748256599,-74.000681926208
41217775,S. WAN CAFE,MANHATTAN,85,ELDRIDGE STREET,10002,2129668269,Chinese,40.717201681665,-73.99246054788
41218096,CHIPOTLE MEXICAN GRILL,MANHATTAN,864,BROADWAY,10003,2122537860,Tex-Mex,40.737378289053,-73.990239034689
41218452,CARIFESTA RESTAURANT,QUEENS,126-15,LIBERTY AVENUE,11419,7183222210,Caribbean,40.688684530896,-73.817857839287
41218543,PLAKA ESTIATORIO,QUEENS,75-61,31 AVENUE,11370,7185050515,Greek,40.758608014559,-73.891995799762
41218950,GREENWICH TREEHOUSE,MANHATTAN,46,GREENWICH AVENUE,10011,2126750395,American,40.735594606542,-74.000519608588
41219088,THE WAVERLY INN,MANHATTAN,16,BANK STREET,10014,9178281154,American,40.737019115751,-74.002370765062
41219092,5TH & MAD,MANHATTAN,7,EAST   36 STREET,10016,2127252353,Irish,40.749506564548,-73.983098353126
41219536,BROOKLYN DINER,MANHATTAN,1500,BROADWAY,10036,2122655400,American,40.75684918547,-73.985973293277
41219569,SUTEISHI,MANHATTAN,24,PECK SLIP,10038,2127662344,Japanese,40.708017918167,-74.001789019644
41219576,EL EMPERADOR ELIAS,BROOKLYN,274,BROADWAY,11211,7183887784,Latin American,40.708724168904,-73.958794398093
41219793,THE MONKEY ROOM,MANHATTAN,589,FORT WASHINGTON AVENUE,10033,2125439888,American,40.85462261896,-73.937050555076
41220085,MAGIC WOK,QUEENS,11-45,BEACH CHANNEL DRIVE,11691,7183273570,Chinese,40.604841494794,-73.755554318804
41220121,LA ANTIOQUENA BAKERY # 1,QUEENS,90-51,CORONA AVENUE,11373,7187603333,Bakery Products/Desserts,40.742217183617,-73.874029214178
41220219,NEW PEKING RESTAURANT,BRONX,26,EAST  183 STREET,10453,7185633520,Chinese,40.858524068167,-73.903209607901
41221138,DOUBLE DOWN SALOON,MANHATTAN,14,AVENUE A,10009,2129820543,American,40.722701584227,-73.985958861879
41221268,INTERNATIONAL COFFEE SHOP,QUEENS,59-40,MYRTLE AVENUE,11385,7183660904,Latin American,40.700501572334,-73.898311491561
41222128,COURT DELI RESTAURANT,BRONX,96,EAST  161 STREET,10451,7189931380,American,40.827302041436,-73.924288726525
41222270,MARCEY BROWNSTEIN CATERERS,MANHATTAN,557,WEST   23 STREET,10011,6466785718,American,40.748409754667,-74.005871989072
41222434,OLLIES 42ND,MANHATTAN,411,WEST   42 STREET,10036,9179395822,Chinese,40.758672361445,-73.993203032835
41222453,DUNKIN,MANHATTAN,152,WEST   31 STREET,10001,2125941656,Donuts,40.748511080326,-73.990652443187
41222682,NY PIZZA CAFE & SPANISH FOOD RESTAURANT,BROOKLYN,1485,MYRTLE AVENUE,11237,7184561930,Mexican,40.699001139199,-73.916490079119
41222773,DUNKIN' / BASKIN ROBBINS,MANHATTAN,55,WEST   55 STREET,10019,2122454655,Donuts,40.762394821783,-73.976637047264
41222832,BROADWAY COMEDY CLUB,MANHATTAN,318,WEST   53 STREET,10019,2127572323,American,40.764490537886,-73.985531262103
41223011,SUSHI SASABUNE NEW YORK,MANHATTAN,401,EAST   73 STREET,10021,2122498583,Japanese,40.768344563064,-73.955158023786
41223224,SIRICO'S CATERING,BROOKLYN,8015 23,13 AVENUE,,7183312900,Italian,0.0,0.0
41223399,HEMISPHERE (GOOGLE CAFETERIA),MANHATTAN,76,9 AVENUE,10011,2125654228,American,40.741907469119,-74.004658878425
41223492,THE PERFECT PINT,MANHATTAN,123,WEST   45 STREET,10036,2123541099,Irish,40.757139811436,-73.983572871335
41223822,CHIRPING CHICKEN,MANHATTAN,355,AMSTERDAM AVENUE,10024,2127876631,Chicken,40.781734888276,-73.979342023471
41223838,UNCLE JACK'S STEAKHOUSE,QUEENS,39-40,BELL BOULEVARD,11361,7182291100,Steakhouse,40.764851672443,-73.771657410171
41224381,RULLO'S,BROOKLYN,560,5 AVENUE,11215,7183690077,American,40.665262112425,-73.989571968721
41224979,SABAY THAI,QUEENS,75-19,BROADWAY,11373,7184249054,Thai,40.74610928657,-73.890074515959
41224985,BENJAMIN STEAK HOUSE,MANHATTAN,52,EAST   41 STREET,10017,2122979177,Steakhouse,40.751885634268,-73.97921416308
41225172,STARBUCKS,QUEENS,46-09,QUEENS BOULEVARD,11104,7184725215,Coffee/Tea,40.743135719401,-73.918502390534
41225179,STARBUCKS,MANHATTAN,340,MADISON AVENUE,10173,2128670928,Coffee/Tea,40.753861732582,-73.978513323124
41225222,DISHES,MANHATTAN,399,PARK AVENUE,10022,2124215511,American,40.759533805392,-73.972245055827
41225392,BAYARD'S ALEHOUSE,MANHATTAN,533,HUDSON STREET,10014,2129890313,American,40.734329103281,-74.006209925913
41225436,SACHIKO,BROOKLYN,3083,BRIGHTON    1 PLACE,11235,7186485528,Japanese,40.576485669318,-73.965791441302
41225503,AMALI / SOPRA,MANHATTAN,115,EAST   60 STREET,10022,2123398363,Mediterranean,40.763235548193,-73.96861195147
41225718,ROMAN'S,BROOKLYN,243,DEKALB AVENUE,11205,7186225300,Italian,40.689483919583,-73.969497792791
41225826,WILD BAGELS,BROOKLYN,1901,STILLWELL AVENUE,11223,7183339453,Bagels/Pretzels,40.600262524963,-73.985919890873
41225880,BENNY'S PIZZA RESTAURANT,QUEENS,175-63,HILLSIDE AVENUE,11432,7186573537,American,40.71185561275,-73.787368287193
41226031,ARS NOVA THEATER,MANHATTAN,511,WEST   54 STREET,10019,2124899800,American,40.767403241421,-73.990469275215
41226130,TACOS MATAMOROS,BROOKLYN,4508,5 AVENUE,11220,7188717627,Mexican,40.647789074672,-74.007535181803
41226396,IL BAMBINO,QUEENS,34-08,31 AVENUE,11106,7186260087,Italian,40.763108295413,-73.920921753695
41226690,DELICIOUS CHINESE,BROOKLYN,1584,ROCKAWAY PARKWAY,11236,7186491625,Chinese,40.642233372072,-73.899106885433
41227184,STICKY RICE,MANHATTAN,85,ORCHARD STREET,10002,2122748208,Thai,40.717865759507,-73.990375378245
41227319,JULIETTE,BROOKLYN,135,NORTH    5 STREET,11249,7183889222,French,40.716939425444,-73.959247436765
41227684,PIZZA D'AMORE,BROOKLYN,2147,MILL AVENUE,11234,7185312333,Pizza,40.614626721905,-73.912972598574
41227842,NICKY'S COFFEE SHOP,BRONX,3140,BAINBRIDGE AVENUE,10467,7182319516,American,40.874624078426,-73.879382152008
41227884,REGAL CINEMAS,MANHATTAN,247,WEST   42 STREET,10036,2128407761,American,40.756838521312,-73.988842886401
41227925,GOOD EATS,QUEENS,69-32,GRAND AVENUE,11378,7184782420,American,40.726540310018,-73.8942776564
41228468,THE RITZ BAR & LOUNGE,MANHATTAN,369,WEST   46 STREET,10036,2123334177,American,40.760555006968,-73.989723040567
41229111,HUNGRY GHOST,BROOKLYN,183,STERLING PLACE,11238,7187837375,Coffee/Tea,40.676301263217,-73.971429007508
41229180,FRANCESCO'S PIZZERIA,MANHATTAN,186,COLUMBUS AVENUE,10023,2127210066,Pizza,40.775090040816,-73.980495855488
41230004,WICKED WILLY'S,MANHATTAN,149,BLEECKER STREET,10012,9173373314,American,40.728268828151,-73.999357776932
41230254,BKNY THAI RESTAURANT,QUEENS,47-11,FRANCIS LEWIS BOULEVARD,11361,7182811900,Thai,40.752964526251,-73.780321050265
41230533,ORANGE GRILL RESTAURANT,BROOKLYN,2545,CROPSEY AVENUE,11214,3476735411,Eastern European,40.591221795981,-73.992201183782
41230536,TORRES ITALIAN RESTAURANT,BROOKLYN,6808,BAY PARKWAY,11204,7182561140,Pizza,40.611891855532,-73.983464684024
41231005,MAZZAT,BROOKLYN,208,COLUMBIA STREET,11231,7188521652,Middle Eastern,40.684904171515,-74.002769131055
41231024,GREAT WALL CHINESE CUISINE,BROOKLYN,4918,8 AVENUE,11220,7188539605,Chinese,40.641517450391,-74.003297006606
41231076,MAMA LETI'S CAFE,QUEENS,40-07,JUNCTION BOULEVARD,11368,7184763497,Latin American,40.748889860877,-73.869259728057
41231138,PETE'S RESTAURANT & DONUT SHOP,BRONX,3725,EAST TREMONT AVENUE,10465,7188228240,Coffee/Tea,40.826365443623,-73.821858880548
41231284,WESTVILLE,MANHATTAN,173,AVENUE A,10009,2126772033,Californian,40.728352484287,-73.981866195331
41231473,ALL NATIONS,BROOKLYN,1091,UTICA AVENUE,11203,7186291300,Caribbean,40.646178572692,-73.929777835726
41231500,STARBUCKS,QUEENS,80-00,COOPER AVENUE,11385,7184161521,Coffee/Tea,40.709259050949,-73.870055543988
41231506,STARBUCKS,BROOKLYN,514,86 STREET,11209,7184911340,Coffee/Tea,40.621222412721,-74.025795254837
41231660,LAS MARAVILLAS DE MEXICO RESTAURANT,BRONX,11,BEDFORD PARK BOULEVARD,10468,7185843455,Mexican,40.87313521192,-73.889068213584
41231878,IL BRIGANTE,MANHATTAN,214,FRONT STREET,10038,2122850222,Italian,40.707326222106,-74.002532013525
41232125,VELVET LOUNGE,BROOKLYN,174,BROADWAY,11211,7183024427,American,40.710010026465,-73.962602595341
41232290,HONG CHEUNG RESTAURANT,BROOKLYN,407,NEW LOTS AVENUE,11207,7183427487,Chinese,40.662080423439,-73.892556384938
41232292,PIZZA CHEF,BRONX,564,WEST  235 STREET,10463,7187964500,Pizza,40.885708093182,-73.910276445618
41232726,MEHANATA,MANHATTAN,113,LUDLOW STREET,10002,9176393937,Eastern European,40.719419145408,-73.988701266623
41232890,METROPOLITAN CLUB,MANHATTAN,1,EAST   60 STREET,10022,2128387400,Continental,40.764795521845,-73.97230783434
41232906,SHANGHAI,QUEENS,95-37,SUTPHIN BOULEVARD,11435,7187390158,Chinese,40.698206484402,-73.806327404673
41233053,LA CABANA SALVADORENA,BRONX,3150,VILLA AVENUE,10468,7184676810,Latin American,40.875921988625,-73.887150660626
41233156,FLAVORS,MANHATTAN,27,WHITEHALL STREET,10004,2122696100,American,40.703510272406,-74.013084924852
41233392,INTERNATIONAL COFFEE SHOP,BROOKLYN,556,WORTMAN AVENUE,11208,7182723545,Latin American,40.661868804666,-73.873471467668
41233476,BOQUERIA,MANHATTAN,53,WEST   19 STREET,10011,2122554160,Spanish,40.739793885455,-73.993046186801
41233598,ALACHI MASALA,MANHATTAN,488,AMSTERDAM AVENUE,10024,2128740737,Indian,40.786049034402,-73.976217045361
41234608,HOY SE BEBE,QUEENS,78-07,ROOSEVELT AVENUE,11372,9294904813,Latin American,40.747265052539,-73.887470490588
41234821,GYU-KAKU JAPANESE BBQ,MANHATTAN,34,COOPER SQUARE,10003,2124752989,Japanese,40.728147701904,-73.990933125684
41235245,LA LANTERNA DI VITTORIO,MANHATTAN,129,MACDOUGAL STREET,10012,9176393236,Italian,40.730626583541,-73.999963918771
41235305,Da Gennaro,MANHATTAN,129,MULBERRY STREET,10013,2124313934,Italian,40.718324519188,-73.997835527382
41235443,NIZZA,MANHATTAN,628,9 AVENUE,10036,2129561800,Italian,40.759978752198,-73.991488282451
41235545,FAVELA,QUEENS,33-18,28 AVENUE,11103,7185458250,Brazilian,40.767616080869,-73.918277371132
41235592,STARBUCKS,MANHATTAN,1889,BROADWAY,10023,2122451345,Coffee/Tea,40.7709429859,-73.982157819963
41235694,STATEN ISLAND DINER,STATEN ISLAND,1877,VICTORY BOULEVARD,10314,7182734515,American,40.612811443117,-74.126366757314
41235974,THE FAMOUS JIMBO'S HAMBURGER PALACE,MANHATTAN,3869,10 AVENUE,10034,2129421642,Hamburgers,40.86426732291,-73.91906199186
41236257,DUNKIN,BROOKLYN,906,CONEY ISLAND AVENUE,11218,7188710526,Donuts,40.635543051033,-73.967728267994
41236258,DUNKIN,BROOKLYN,1422,KINGS HIGHWAY,11229,7189982632,Donuts,40.608482133368,-73.95888532026
41236269,TROYKA / DA MIKELLE PALACE / MIKELLE CORNER,QUEENS,102-55,QUEENS BOULEVARD,11375,7188300500,Jewish/Kosher,40.725377578488,-73.850768939409
41236382,DUNKIN,BROOKLYN,9243,4 AVENUE,11209,7187454060,Donuts,40.617397759372,-74.030544781528
41236388,DUNKIN',BROOKLYN,1922,FLATBUSH AVENUE,11210,7187580002,Donuts,40.622802752367,-73.937079114937
41236401,DUNKIN,BROOKLYN,6620,AVENUE U,11234,7182414064,Donuts,40.617443901148,-73.910742885846
41236405,DUNKIN',BROOKLYN,7111,3 AVENUE,11209,7187483294,Donuts,40.633853675478,-74.02680175415
41236413,DUNKIN,BROOKLYN,1575,FLATBUSH AVENUE,11210,3474057014,Donuts,40.632384405769,-73.947175876843
41236466,DUNKIN,BROOKLYN,7519,5 AVENUE,11209,9176969940,Donuts,40.62925704674,-74.02271813085
41236517,CAFE AMRITA,MANHATTAN,301,WEST  110 STREET,10026,2122220683,American,40.800744933498,-73.958650529577
41236580,DUNKIN,QUEENS,100-05,QUEENS BOULEVARD,11375,7187933690,Donuts,40.726899012848,-73.853543621886
41236763,BOBBY VAN'S GRILL,MANHATTAN,135,WEST   50 STREET,10020,2129575050,Steakhouse,40.760367337647,-73.981532569014
41236780,CLASSIC QUIZINE,QUEENS,713,BEACH   20 STREET,11691,7188683268,Caribbean,40.601976882543,-73.753440163993
41236893,NEPTUNE PIZZA,BROOKLYN,3033,CONEY ISLAND AVENUE,11235,7189754472,Pizza,40.58188276541,-73.959924174333
41237165,TRE,MANHATTAN,173,LUDLOW STREET,10002,2123533353,Italian,40.721779521132,-73.987503127727
41237861,CIPRIANI 42ND STREET,MANHATTAN,110,EAST   42 STREET,10017,6463008334,Italian,40.751800112991,-73.976943956345
41237926,STARBUCKS,MANHATTAN,1261,LEXINGTON AVENUE,10028,2128791764,Coffee/Tea,40.7787091407,-73.956143970315
41238041,ROPES & GRAY CAFE,MANHATTAN,1211,AVENUE OF THE AMERICAS,10036,2125969077,American,40.758385622529,-73.9815367302
41238082,URO CAFE,BROOKLYN,277,DRIGGS AVENUE,11222,7185991230,Coffee/Tea,40.72256474186,-73.948767265661
41238165,PIZZA CLASSICA,QUEENS,89-89,UNION TURNPIKE,11385,7188475001,Pizza,40.706641881505,-73.855142840599
41238204,LINCOLN TOWERS CAFE,BRONX,234,EAST  149 STREET,10451,7182928146,American,40.81773378028,-73.924155139519
41238372,NEW MALAYSIA RESTAURANT,QUEENS,135-17,40 ROAD,11354,7183532901,Asian/Asian Fusion,40.758862483838,-73.830129371732
41238635,STARBUCKS,BROOKLYN,164,SMITH STREET,11201,7184220178,Coffee/Tea,40.686177414667,-73.990845106084
41238641,STARBUCKS,MANHATTAN,405,BROADWAY,10013,6466130148,Coffee/Tea,40.718826807491,-74.00237733041
41238905,LA SALLE GROCERY,BRONX,1232,RANDALL AVENUE,10474,,,40.811738053598,-73.888943353596
41239252,BODRUM,MANHATTAN,584,AMSTERDAM AVENUE,10024,2127992806,Mediterranean,40.789152856795,-73.973951642805
41239497,WILLIE'S STEAK HOUSE,BRONX,1832,WESTCHESTER AVENUE,10472,7188229697,Latin American,40.832275921771,-73.864903395836
41239724,"LAGUARDIA PLAZA HOTEL, PAVILLION GRILLE",QUEENS,104-04,DITMARS BOULEVARD,11369,7182691713,American,40.76770759736,-73.866569189159
41239807,DUBOIS PASTRY,QUEENS,84-08A,BROADWAY,11373,7184268586,Bakery Products/Desserts,40.739833953537,-73.878400176232
41239831,SLATTERY'S MIDTOWN PUB,MANHATTAN,8,EAST   36 STREET,10016,2126836444,American,40.749451657071,-73.983015356741
41240455,ROMER'S HELL'S KITCHEN HOTEL,MANHATTAN,851,8 AVENUE,10019,2125814100,American,40.76305228812,-73.98555684495
41240553,ENOTECA MARIA,STATEN ISLAND,27,HYATT STREET,10301,7184472777,Fusion,40.641881218839,-74.077236866205
41240596,PANERA BREAD,STATEN ISLAND,280,MARSH AVENUE,10314,7184942451,Sandwiches,40.577141721981,-74.164064560974
41240624,NEW IVOIRE,MANHATTAN,76,EAST  119 STREET,10035,2124105982,African,40.801561468426,-73.942623650533
41240850,CHRISTOPHER'S PALACE,BROOKLYN,1258,MYRTLE AVENUE,11221,7182164192,Latin American,40.697896617772,-73.926902989489
41241023,234 CHINA CITY,BROOKLYN,234,KINGS HIGHWAY,11223,7187144272,Chinese,40.605383786282,-73.982249053147
41241298,ALCHEMY,BROOKLYN,56,5 AVENUE,11217,7186364385,American,40.681289806446,-73.9771631224
41241627,MCDONALD'S,BRONX,1749,UNIVERSITY AVENUE,10453,3478682016,Hamburgers,40.850116007472,-73.915967080475
41241630,MCDONALD'S,MANHATTAN,2142,3 AVENUE,10035,9292353807,Hamburgers,40.798521484549,-73.93960680105
41241757,THAI MARKET,MANHATTAN,960,AMSTERDAM AVENUE,10025,2122804575,Thai,40.801202719779,-73.965155390397
41241802,NICK'S LOBSTERS,BROOKLYN,2777,FLATBUSH AVENUE,11234,7182537117,Seafood,40.603138745574,-73.915241987149
41242232,HIBINO,BROOKLYN,333,HENRY STREET,11201,7182608052,Japanese,40.69024822523,-73.996462583167
41242270,COLGATE PALMOLIVE,MANHATTAN,300,PARK AVENUE,10022,2123102263,American,40.756795007987,-73.974271156741
41242701,MICHAEL & SONS ITALIAN FOOD & PIZZA,QUEENS,192-13,47 AVENUE,11358,7183576528,Pizza,40.752000209001,-73.788607577054
41242907,CROSS BRONX PIZZERIA,BRONX,1105,CASTLE HILL AVENUE,10472,7188928459,Pizza,40.829889458995,-73.850569768038
41242943,PIG 'N' WHISTLE,MANHATTAN,58,WEST   48 STREET,10036,2128190095,Irish,40.758182301396,-73.980280638523
41243023,SHUKA,MANHATTAN,38,MACDOUGAL STREET,10012,2124757500,Mediterranean,40.727102267386,-74.002915208541
41243427,DUNKIN',MANHATTAN,240,WEST   40 STREET,10018,2123959280,Donuts,40.755257567593,-73.989131909204
41243472,V BELVEOERE,MANHATTAN,77,EAST    7 STREET,10003,9172140589,Polish,40.727323843973,-73.986567626652
41243506,SIMPLE CAFE,BROOKLYN,346,BEDFORD AVENUE,11249,7182187067,French,40.712428173941,-73.962619269061
41243535,EMPIRE CORNER II,MANHATTAN,1415,5 AVENUE,10029,2124105756,Chinese,40.800487432208,-73.946572413814
41243544,CAFE COLETTE,BROOKLYN,79,BERRY STREET,11249,3475991381,American,40.719859287133,-73.957669150317
41243693,MONAHAN & FITZGERALD,QUEENS,214-17,41 AVENUE,11361,7182794450,Irish,40.763666504581,-73.770567679636
41243875,ANIL'S ROTI SHOP,QUEENS,125-01,LIBERTY AVENUE,11419,7188452800,Caribbean,40.688156948248,-73.819222287372
41243880,SINGH'S ROTI SHOP & BAR,QUEENS,131-18,LIBERTY AVENUE,11419,7183235990,Caribbean,40.690175209373,-73.814597593544
41244008,THE STONEWALL INN,MANHATTAN,53,CHRISTOPHER STREET,10014,2124882705,American,40.73371991395,-74.002125283435
41244032,ESTRELLITA POBLANA # 1,BRONX,22272231,WESTCHESTER AVENUE,,7185187425,Mexican,0.0,0.0
41244379,LA UNION RESTAURANT,QUEENS,91-18,CORONA AVENUE,11373,7185922786,Peruvian,40.742471476077,-73.873148191483
41244429,NEW YORK GRILL,QUEENS,65-16,MYRTLE AVENUE,11385,7183810100,American,40.701179844576,-73.889741347885
